Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),train time (cpu seconds),predict time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,Classes,CM[0][0],CM[0][1],CM[1][0],CM[1][1],model training instances,model serialized size (bytes)
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,5500.0,0.262291771,0.07733381199999996,0.027683262000000226,5.119334759232071E-10,5500.0,0.708104,0.434232338948113,0.736,0.472,0.755936,1.0,0.7332121111929345,0.8,0.2954876273653565,2.0,168.0,50.0,82.0,200.0,5500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,6000.0,0.272372745,0.07915934599999995,0.028794128000000176,5.316287534683942E-10,6000.0,0.709208,0.4257346580500963,0.724,0.44799999999999995,0.708104,1.0,0.7239005456552716,0.736,0.2653061224489796,2.0,178.0,66.0,72.0,184.0,6000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,6500.0,0.281319505,0.08059527099999994,0.029648450000000156,5.491081082738108E-10,6500.0,0.748864,0.4777584281935706,0.766,0.532,0.709208,1.0,0.7654123071913594,0.796,0.37330037082818307,2.0,184.0,51.0,66.0,199.0,6500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,7000.0,0.290426482,0.08204130499999984,0.030535845000000162,5.669004802819755E-10,7000.0,0.774184,0.4919527997128244,0.778,0.556,0.748864,1.0,0.7755256282032206,0.84,0.4073226544622426,2.0,179.0,40.0,71.0,210.0,7000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,7500.0,0.302030664,0.08404660399999973,0.03186593900000013,5.895716611792644E-10,7500.0,0.7708,0.4928285938677568,0.776,0.552,0.774184,1.0,0.7745140411896998,0.824,0.4027728403839318,2.0,182.0,44.0,68.0,206.0,7500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,8000.0,0.311974307,0.08545064999999968,0.03270065500000005,6.089986340784364E-10,8000.0,0.74384,0.46408378298544034,0.752,0.504,0.7708,1.0,0.7504665215717488,0.8,0.3399866932801065,2.0,176.0,50.0,74.0,200.0,8000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,8500.0,0.320477264,0.0867927659999998,0.033496861000000044,6.256109275006586E-10,8500.0,0.726728,0.44488012499760404,0.736,0.472,0.74384,1.0,0.7341607453412365,0.788,0.29853079087214746,2.0,171.0,53.0,79.0,197.0,8500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,9000.0,0.329003191,0.08828297099999978,0.03432080400000001,6.42268097591069E-10,9000.0,0.7283956543304693,0.4572731018574445,0.746,0.4922274820880246,0.726728,0.9920318725099602,0.7440489619250361,0.8032128514056225,0.32566371681415934,2.0,173.0,49.0,78.0,200.0,9000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,9500.0,0.337160566,0.08933041799999976,0.035095367000000016,6.58205224764016E-10,9500.0,0.7487959807356918,0.4566226603845852,0.738,0.47586582165034247,0.7283956543304693,1.0080321285140563,0.7372222839463923,0.7689243027888446,0.30571827057182704,2.0,176.0,58.0,73.0,193.0,9500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,10000.0,0.345838158,0.09064214499999965,0.036050277000000006,6.751587039480608E-10,10000.0,0.818152,0.505935401226603,0.752,0.504,0.7487959807356918,1.0,0.7499119948367274,0.808,0.34356802541027004,2.0,174.0,48.0,76.0,202.0,10000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,10500.0,0.354226346,0.09198040499999967,0.03697613600000012,6.915467722796732E-10,10500.0,0.800848,0.5142610337726978,0.762,0.524,0.818152,1.0,0.7619343803766832,0.772,0.3711625566180172,2.0,188.0,57.0,62.0,193.0,10500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,11000.0,0.36274638,0.09340146199999959,0.03803611800000009,7.081924291700125E-10,11000.0,0.816016,0.5068489575490123,0.758,0.516,0.800848,1.0,0.7575539584742463,0.784,0.36024993991828896,2.0,183.0,54.0,67.0,196.0,11000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,11500.0,0.370457138,0.09442906999999962,0.03897968000000004,7.232569972260131E-10,11500.0,0.7960847373557977,0.5034406618046908,0.756,0.5120390368770499,0.816016,0.9920318725099602,0.7559637185065823,0.7670682730923695,0.35449735449735453,2.0,187.0,58.0,64.0,191.0,11500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,12000.0,0.379665303,0.09582292399999967,0.0400040830000001,7.412470610191425E-10,12000.0,0.7916206659306549,0.4922511749831695,0.752,0.5038809314235416,0.7960847373557977,1.0080321285140563,0.7513248510627804,0.7808764940239044,0.34319134848819255,2.0,180.0,55.0,69.0,196.0,12000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,12500.0,0.395319868,0.10457613799999975,0.04094224200000014,7.718315067804522E-10,12500.0,0.773672,0.4917639979730458,0.75,0.5,0.7916206659306549,1.0,0.7499759996159877,0.744,0.33820415078356625,2.0,189.0,64.0,61.0,186.0,12500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,13000.0,0.405468248,0.1058373679999996,0.042026849000000206,7.916584759536717E-10,13000.0,0.7615081841309461,0.5209377072085833,0.778,0.5560142075453586,0.773672,0.9920318725099602,0.7780036533557887,0.7831325301204819,0.41162079510703375,2.0,194.0,54.0,57.0,195.0,13000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,13500.0,0.41373076,0.10720988899999952,0.04288022400000016,8.078010101036894E-10,13500.0,0.744187907006512,0.4908154052534889,0.756,0.5118672278859849,0.7615081841309461,1.0080321285140563,0.7551484118939692,0.7888446215139442,0.3518299881936246,2.0,180.0,53.0,69.0,198.0,13500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,14000.0,0.464779719,0.14859054299999974,0.044656877000000185,9.075357595334451E-10,14000.0,0.676432,0.39946459882961294,0.68,0.3600000000000001,0.744187907006512,1.0,0.6757395948144521,0.604,0.15022761760242803,2.0,189.0,99.0,61.0,151.0,14000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,14500.0,0.473354958,0.14996340399999963,0.04581673300000012,9.24289270862937E-10,14500.0,0.743688,0.5104551667631657,0.756,0.512,0.676432,1.0,0.7559047559051338,0.744,0.35011021307861867,2.0,192.0,64.0,58.0,186.0,14500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,15000.0,0.484743202,0.15193254299999948,0.047145915000000094,9.465385720050998E-10,15000.0,0.7492759884158147,0.5131510354869707,0.754,0.5079370159380401,0.743688,0.9920318725099602,0.753791145621557,0.7389558232931727,0.3450479233226838,2.0,193.0,65.0,58.0,184.0,15000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,15500.0,0.499804729,0.1546106239999997,0.04919496800000011,9.759643947995372E-10,15500.0,0.7605961695387127,0.5337806999000699,0.77,0.5400294381159606,0.7492759884158147,1.0080321285140563,0.7699827829086672,0.7609561752988048,0.3875622745232778,2.0,194.0,60.0,55.0,191.0,15500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,16000.0,0.516941751,0.15708572899999973,0.050805752000000176,1.0094451283663513E-9,16000.0,0.774504,0.52639580158005,0.762,0.524,0.7605961695387127,1.0,0.7617873719089862,0.744,0.36416764067457014,2.0,195.0,64.0,55.0,186.0,16000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,16500.0,0.536019093,0.16058941800000007,0.05276381600000013,1.0467166802535455E-9,16500.0,0.7247315957055313,0.48338931003079716,0.732,0.4640600252771689,0.774504,0.9920318725099602,0.7319074880182169,0.7469879518072289,0.2830739299610895,2.0,180.0,63.0,71.0,186.0,16500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,17000.0,0.545508146,0.16198149399999984,0.05386852800000005,1.065255517123474E-9,17000.0,0.7229475671610746,0.4653335537296039,0.72,0.4399551964157132,0.7247315957055313,1.0080321285140563,0.7199057523236466,0.7290836653386454,0.2509834775767111,2.0,177.0,68.0,72.0,183.0,17000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,17500.0,0.553106583,0.1631972079999998,0.05468021799999995,1.0801006427655617E-9,17500.0,0.723232,0.4693376430380313,0.728,0.45599999999999996,0.7229475671610746,1.0,0.7278241545868067,0.744,0.2711682743837084,2.0,178.0,64.0,72.0,186.0,17500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,18000.0,0.561247387,0.16474669799999983,0.055546630999999805,1.0960053950465387E-9,18000.0,0.7484839757436119,0.5017183822263649,0.752,0.503960316825346,0.723232,0.9920318725099602,0.7519102645294413,0.7429718875502008,0.33689839572192515,2.0,191.0,64.0,60.0,185.0,18000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,18500.0,0.570943809,0.16642142099999988,0.05643064699999978,1.1149493703494468E-9,18500.0,0.7318197091153459,0.4691568625220905,0.728,0.4561131284692783,0.7484839757436119,1.0080321285140563,0.727610108961888,0.701195219123506,0.27230657989877066,2.0,188.0,75.0,61.0,176.0,18500.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,19000.0,0.581373558,0.16834300499999996,0.057372549999999724,1.1353260523329178E-9,19000.0,0.737984,0.4905385097605228,0.744,0.488,0.7318197091153459,1.0,0.7429239530396096,0.704,0.31406007615286974,2.0,196.0,74.0,54.0,176.0,19000.0,7552.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.AgrawalGenerator -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 2 -b) -d (ConceptDriftStream -s (generators.AgrawalGenerator -f 3 -b) -d (generators.AgrawalGenerator -f 4 -b) -p 250000 -w 12500 -r 3) -p 25000 -w 125000 -r 2) -p 25000 -w 125000,1,19500.0,0.593885193,0.17067121799999985,0.0587257029999997,1.1597701312353212E-9,19500.0,0.7136,0.45071341777697904,0.71,0.41999999999999993,0.737984,1.0,0.7098619584116337,0.724,0.22268041237113395,2.0,174.0,69.0,76.0,181.0,19500.0,7552.0
