Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),train time (cpu seconds),predict time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,Classes,CM[0][0],CM[0][1],CM[1][0],CM[1][1],model training instances,model serialized size (bytes)
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -p 30000 -w 15000 -r 3) -p 30000 -w 15000,1,500.0,0.054599907,0.023833990999999985,0.008483922000000007,1.0599426255871853E-10,500.0,0.7878853460299139,0.3733672672808351,0.712,0.42186320641089453,0.0,1.0920502092050208,0.7098051860239386,0.7432950191570882,0.39240506329113917,2.0,162.0,67.0,77.0,194.0,500.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -p 30000 -w 15000 -r 3) -p 30000 -w 15000,1,1000.0,0.099680752,0.027570804000000008,0.010795526000000038,1.9350926366117268E-10,1000.0,0.8437681159420289,0.33272395845060665,0.756,0.5129351644841903,0.7878853460299139,0.8518518518518519,0.757910510142763,0.7913043478260869,0.4830508474576271,2.0,196.0,48.0,74.0,182.0,1000.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -p 30000 -w 15000 -r 3) -p 30000 -w 15000,1,1500.0,0.11522125,0.030256162999999992,0.012516603999999994,2.2367787961330683E-10,1500.0,0.8837622431342423,0.3565836280017707,0.814,0.6282617037605525,0.8437681159420289,0.968503937007874,0.813983794569746,0.8414634146341463,0.6114206128133703,2.0,200.0,39.0,54.0,207.0,1500.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -p 30000 -w 15000 -r 3) -p 30000 -w 15000,1,2000.0,0.128307475,0.03303843000000001,0.0141393459999999,2.490820395242837E-10,2000.0,0.8610697771164338,0.3533121597839778,0.784,0.5679239546160125,0.8837622431342423,0.9920318725099602,0.783638836095562,0.7630522088353414,0.5537190082644629,2.0,202.0,59.0,49.0,190.0,2000.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -p 30000 -w 15000 -r 3) -p 30000 -w 15000,1,2500.0,0.139184481,0.03482427899999999,0.015654424999999902,2.7019746431459984E-10,2500.0,0.8653258452135234,0.32870407221452275,0.792,0.5839933438935023,0.8610697771164338,0.9920318725099602,0.7919962349207085,0.7911646586345381,0.5644891122278058,2.0,199.0,52.0,52.0,197.0,2500.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -p 30000 -w 15000 -r 3) -p 30000 -w 15000,1,3000.0,0.149847753,0.03650163300000001,0.01707830199999992,2.9089796939243874E-10,3000.0,0.884694335749567,0.3468866763872905,0.8,0.5992305226033986,0.8653258452135234,1.1008403361344539,0.7997108817485653,0.8053435114503816,0.5759717314487633,2.0,189.0,51.0,49.0,211.0,3000.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -p 30000 -w 15000 -r 3) -p 30000 -w 15000,1,3500.0,0.159787714,0.03806112399999999,0.018320868000000014,3.1019431793855295E-10,3500.0,0.9071658615136876,0.36142504047833174,0.82,0.638612271121105,0.884694335749567,1.173913043478261,0.820127243573931,0.8185185185185185,0.6170212765957446,2.0,189.0,49.0,41.0,221.0,3500.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -p 30000 -w 15000 -r 3) -p 30000 -w 15000,1,4000.0,0.169831056,0.03991171299999997,0.01957050700000003,3.296913590033849E-10,4000.0,0.8910493975710321,0.3558024636485634,0.816,0.631616881556819,0.9071658615136876,0.9011406844106464,0.816309893620008,0.8227848101265823,0.6122233930453108,2.0,213.0,42.0,50.0,195.0,4000.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -p 30000 -w 15000 -r 3) -p 30000 -w 15000,1,4500.0,0.179413706,0.04144820300000003,0.02073646299999999,3.482940632187658E-10,4500.0,0.8826391000304044,0.3589342465583788,0.806,0.6120744816995137,0.8910493975710321,0.9762845849802372,0.8060555566961307,0.8178137651821862,0.5924369747899161,2.0,201.0,45.0,52.0,202.0,4500.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -p 30000 -w 15000 -r 3) -p 30000 -w 15000,1,5000.0,0.189012595,0.04301461200000006,0.021930105999999925,3.6692829204516284E-10,5000.0,0.9107004643962848,0.3922809480658726,0.846,0.6914569642570925,0.8826391000304044,0.8382352941176471,0.8475629788375465,0.868421052631579,0.6751054852320675,2.0,225.0,30.0,47.0,198.0,5000.0,7504.0
