Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),train time (cpu seconds),predict time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,Classes,CM[0][0],CM[0][1],CM[1][0],CM[1][1],model training instances,model serialized size (bytes)
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,11000.0,0.316255782,0.08144664999999911,0.03651167600000032,5.85606744831635E-10,11000.0,0.9935482838114754,0.9148968780447341,0.978,0.9559788698575316,0.9797333333333333,0.953125,0.9780342393600828,0.9795081967213115,0.9517928286852589,2.0,250.0,5.0,6.0,239.0,11000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,11500.0,0.323085786,0.08248009999999903,0.03734274300000031,5.982579415746862E-10,11500.0,0.9896664307771488,0.9033424935070679,0.97,0.9395297835972521,0.9935482838114754,1.1551724137931034,0.9683288871877279,0.9888059701492538,0.9343357441948991,2.0,220.0,3.0,12.0,265.0,11500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,12000.0,0.329885954,0.08353861699999897,0.03819205200000034,6.108538731808465E-10,12000.0,0.975935309449418,0.8762962950454534,0.958,0.9148970659750364,0.9896664307771488,1.242152466367713,0.9567892972524858,0.9675090252707581,0.9079788205221836,2.0,211.0,9.0,12.0,268.0,12000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,12500.0,0.336422509,0.08439441899999892,0.039009381000000336,6.229615151861477E-10,12500.0,0.9828711387550557,0.8897836106360207,0.962,0.923537555133447,0.975935309449418,1.1834061135371179,0.9622333925435019,0.959409594095941,0.9167542937259024,2.0,221.0,11.0,8.0,260.0,12500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,13000.0,0.343927169,0.0857658619999989,0.03986667500000039,6.368623752954107E-10,13000.0,0.9788686868686869,0.8658691754630401,0.948,0.8946088366436967,0.9828711387550557,1.2222222222222223,0.9456161478051752,0.9672727272727273,0.8860225931546113,2.0,208.0,9.0,17.0,266.0,13000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,13500.0,0.35084606,0.0866878629999986,0.04074958700000042,6.496782171726228E-10,13500.0,0.9801341589267286,0.8811537873067791,0.956,0.9109974755647614,0.9788686868686869,1.1929824561403508,0.9535794279923389,0.9779411764705882,0.9035557720409156,2.0,212.0,6.0,16.0,266.0,13500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,14000.0,0.357573462,0.08754794199999831,0.041570849000000396,6.621393645265037E-10,14000.0,0.97479011908023,0.9000544183299158,0.966,0.9314471901412994,0.9801341589267286,1.1834061135371179,0.9652096033010222,0.974169741697417,0.9254852849092047,2.0,219.0,7.0,10.0,264.0,14000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,14500.0,0.364420779,0.08873287799999818,0.0424145280000003,6.748226300896043E-10,14500.0,0.9595305706630729,0.85377628931066,0.95,0.8996241929785115,0.97479011908023,1.109704641350211,0.949258950058801,0.9619771863117871,0.890566037735849,2.0,222.0,10.0,15.0,253.0,14500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,15000.0,0.370958144,0.08967995799999799,0.04325224700000028,6.869317724555732E-10,15000.0,0.951182266801691,0.8505405707358642,0.932,0.8635918668656621,0.9595305706630729,1.145922746781116,0.9324744542358674,0.9250936329588015,0.8512685914260719,2.0,219.0,20.0,14.0,247.0,15000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,15500.0,0.377539763,0.09061804499999788,0.04407031000000028,6.991228863783181E-10,15500.0,0.9626804422343456,0.8488480257596993,0.938,0.8751651042170032,0.951182266801691,1.1645021645021645,0.937119223754763,0.9479553903345725,0.8644187358916477,2.0,214.0,14.0,17.0,255.0,15500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,16000.0,0.384057081,0.09158395799999784,0.04488742800000022,7.111948957439099E-10,16000.0,0.9406682769726248,0.8434679732144861,0.934,0.8670212765957448,0.9626804422343456,1.173913043478261,0.9330227226419427,0.9444444444444444,0.8556982782180925,2.0,212.0,15.0,18.0,255.0,16000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,16500.0,0.390959915,0.09259709099999765,0.045718770000000214,7.239809952862562E-10,16500.0,0.9560159466701523,0.8505103476895245,0.944,0.8856283903012874,0.9406682769726248,1.3364485981308412,0.9427782323393192,0.951048951048951,0.8773234200743494,2.0,200.0,14.0,14.0,272.0,16500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,17000.0,0.397847437,0.09361692799999742,0.046557842000000155,7.367387324550915E-10,17000.0,0.9316054077571343,0.7994413194944961,0.906,0.8109838491731549,0.9560159466701523,1.1834061135371179,0.9061755144943031,0.9040590405904059,0.7940986986213118,2.0,208.0,26.0,21.0,245.0,17000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,17500.0,0.404538391,0.09462302499999717,0.04738179700000012,7.491323672835199E-10,17500.0,0.9182298950346401,0.7885447779169732,0.902,0.8027121046189526,0.9316054077571343,1.145922746781116,0.9003490131440423,0.9213483146067416,0.7854640980735552,2.0,205.0,21.0,28.0,246.0,17500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,18000.0,0.411217502,0.09558651499999692,0.04821960000000014,7.615040653571488E-10,18000.0,0.9202943128652604,0.7960245933623386,0.91,0.8174767992731521,0.9182298950346401,1.242152466367713,0.9076258170923835,0.927797833935018,0.8028477546549836,2.0,198.0,20.0,25.0,257.0,18000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,18500.0,0.417814429,0.09651516699999689,0.04908906400000015,7.737235342442163E-10,18500.0,0.8889502850919342,0.7195700710619839,0.86,0.7196411406600448,0.9202943128652604,1.0661157024793388,0.8596864534569657,0.8682170542635659,0.6938172360799149,2.0,206.0,34.0,36.0,224.0,18500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,19000.0,0.424569132,0.09754879499999683,0.04992945500000008,7.862352511617874E-10,19000.0,0.9026541537667698,0.7431512031277874,0.89,0.778046811945117,0.8889502850919342,1.1929824561403508,0.8884688711398505,0.9044117647058824,0.7594106135604928,2.0,199.0,26.0,29.0,246.0,19000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (ConceptDriftStream -s (generators.SineGenerator -i 2 -f 2) -d (ConceptDriftStream -s (generators.SineGenerator -i 3 -f 3) -d (generators.SineGenerator -i 4 -f 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,19500.0,0.431002773,0.09846835199999691,0.05073373500000006,7.981522658612167E-10,19500.0,0.8116957941232955,0.6120242104327538,0.814,0.6274516087681065,0.9026541537667698,1.032520325203252,0.8123108526443918,0.8543307086614174,0.5939773872159407,2.0,190.0,37.0,56.0,217.0,19500.0,7160.0
