Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),train time (cpu seconds),predict time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,Classes,CM[0][0],CM[0][1],CM[1][0],CM[1][1],model training instances,model serialized size (bytes)
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,12000.0,0.341339766,0.08674946499999807,0.04225107600000008,6.320648847230606E-10,12000.0,0.9899982297751815,0.9154409738426019,0.97,0.9396698735480549,0.9906427924430642,1.1645021645021645,0.9699785554884545,0.9702602230483272,0.9343425132226882,2.0,224.0,8.0,7.0,261.0,12000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,12500.0,0.348864889,0.08804001899999787,0.04311279900000012,6.46003648388303E-10,12500.0,0.9985741136820273,0.9352910409298181,0.984,0.9676814685540689,0.9899982297751815,1.2522522522522523,0.9851035794045624,0.9748201438848921,0.964943032427695,2.0,221.0,7.0,1.0,271.0,12500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,13000.0,0.356376971,0.08938944499999778,0.04402245100000004,6.599182562467952E-10,13000.0,0.996124281377172,0.8985270610575029,0.96,0.9188785774547342,0.9985741136820273,1.2123893805309736,0.9568900274551464,0.9854014598540146,0.9123250716573933,2.0,210.0,4.0,16.0,270.0,13000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,13500.0,0.363579229,0.09043309299999763,0.04488289800000002,6.732589780021872E-10,13500.0,0.9911327829543443,0.9175229916771759,0.976,0.9516324062877871,0.996124281377172,1.1645021645021645,0.9748441180056808,0.9888475836431226,0.9474196689386563,2.0,222.0,3.0,9.0,266.0,13500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,14000.0,0.370837881,0.0913672629999976,0.04575274700000002,6.867041582013997E-10,14000.0,0.9994972347913524,0.9436996082785605,0.99,0.979698564282466,0.9911327829543443,1.262443438914027,0.9891314857126705,0.996415770609319,0.9780667397775341,2.0,217.0,1.0,4.0,278.0,14000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,14500.0,0.380548482,0.09340580599999754,0.04694036800000003,7.046910764732294E-10,14500.0,0.9886443718367608,0.9062781880666313,0.968,0.9359015447727709,0.9994972347913524,1.0661157024793388,0.9676687739327903,0.9767441860465116,0.9299622641509433,2.0,232.0,6.0,10.0,252.0,14500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,15000.0,0.389217798,0.09430135199999744,0.04793443500000003,7.2074922553781E-10,15000.0,0.9892111127142147,0.935477035698219,0.978,0.9559068753206772,0.9886443718367608,1.0920502092050208,0.9778646329883857,0.9808429118773946,0.9519230769230769,2.0,233.0,5.0,6.0,256.0,15000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,15500.0,0.396263948,0.09524853699999727,0.04876971600000002,7.338007888942956E-10,15500.0,0.9976780185758514,0.9306367054055519,0.986,0.9717313346040771,0.9892111127142147,1.1929824561403508,0.9849388250871659,0.9963235294117647,0.969406457070351,2.0,222.0,1.0,6.0,271.0,15500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,16000.0,0.403061492,0.09614905799999712,0.049597323000000026,7.463918600728113E-10,16000.0,0.991736340657204,0.9170477043268278,0.972,0.9431338142587898,0.9976780185758514,1.2522522522522523,0.9701621492775602,0.9856115107913669,0.938755980861244,2.0,212.0,4.0,10.0,274.0,16000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,16500.0,0.410194273,0.09707436599999694,0.050460316999999894,7.596038897811538E-10,16500.0,0.9970834143496013,0.9387384880833785,0.982,0.9634929906542056,0.991736340657204,1.2522522522522523,0.9810572178173596,0.9892086330935251,0.9605944009552873,2.0,216.0,3.0,6.0,275.0,16500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,17000.0,0.420775181,0.10112953499999681,0.05132420399999983,7.792028752031425E-10,17000.0,0.9821440035952748,0.908269637339673,0.96,0.9197483307652798,0.9970834143496013,1.11864406779661,0.9598715352326969,0.9621212121212122,0.9125176894377974,2.0,226.0,10.0,10.0,254.0,17000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,17500.0,0.427504385,0.10186481199999664,0.05214147899999979,7.916673603964347E-10,17500.0,0.9911691723835936,0.9264624250053956,0.978,0.9553368414214253,0.9821440035952748,1.262443438914027,0.9769559789486505,0.985663082437276,0.9518388791593695,2.0,214.0,4.0,7.0,275.0,17500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,18000.0,0.435478608,0.10286588599999641,0.05307431399999977,8.064379906985494E-10,18000.0,0.9931868096635086,0.9386324155118375,0.98,0.9599082701220392,0.9911691723835936,1.0920502092050208,0.9797726633548806,0.9846743295019157,0.9562735333414308,2.0,233.0,4.0,6.0,257.0,18000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,18500.0,0.44281556,0.10388774799999621,0.05396748199999971,8.200282057623068E-10,18500.0,0.9923107890499195,0.9223259161484727,0.982,0.963756443298969,0.9931868096635086,1.173913043478261,0.9817169225097574,0.9851851851851852,0.9606522509748315,2.0,225.0,4.0,5.0,266.0,18500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,19000.0,0.450868226,0.10501106299999625,0.05485727799999968,8.349441358074546E-10,19000.0,0.9874526058736585,0.9051972153695784,0.972,0.9437985740895368,0.9923107890499195,1.1367521367521367,0.9721393650372075,0.9699248120300752,0.9388294814303783,2.0,228.0,8.0,6.0,258.0,19000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,19500.0,0.458364531,0.10582842499999624,0.055766056999999696,8.488295199742748E-10,19500.0,0.9936888327176097,0.9356503144999248,0.982,0.9635592122311479,0.9874526058736585,1.2522522522522523,0.9819981851019162,0.9820143884892086,0.9606458123107972,2.0,218.0,5.0,4.0,273.0,19500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,20000.0,0.4661832,0.10682979799999613,0.0567348419999996,8.633120180500879E-10,20000.0,0.9913151364764268,0.9299127055791856,0.98,0.9593396763438237,0.9936888327176097,1.262443438914027,0.978208534984543,0.992831541218638,0.9562363238512035,2.0,213.0,2.0,8.0,277.0,20000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,20500.0,0.476240174,0.11033092299999593,0.05762981399999953,8.819405220324794E-10,20500.0,0.9623217758917233,0.8826199749280059,0.954,0.9075978659124508,0.9913151364764268,1.145922746781116,0.9539222665402777,0.9550561797752809,0.8993918702656566,2.0,222.0,12.0,11.0,255.0,20500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,21000.0,0.483072221,0.1111355169999958,0.05841458899999957,8.945955030185481E-10,21000.0,0.9806294812996577,0.8723824281139704,0.954,0.9065283828597437,0.9623217758917233,1.2123893805309736,0.9494864134493863,0.9890510948905109,0.8993645171372017,2.0,206.0,3.0,20.0,271.0,21000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,21500.0,0.49035748,0.11211012399999562,0.05928037799999956,9.080899672872491E-10,21500.0,0.9815155475948427,0.8921242747846452,0.964,0.9271148831408625,0.9806294812996577,1.2026431718061674,0.9615495957142064,0.9853479853479854,0.9212293914105434,2.0,213.0,4.0,14.0,269.0,21500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,22000.0,0.498745772,0.1131248759999953,0.06020570699999952,9.236275764058034E-10,22000.0,0.990328135309548,0.9117436667767939,0.97,0.9397067335519969,0.9815155475948427,1.1645021645021645,0.9702771482477169,0.966542750929368,0.9343740678134632,2.0,225.0,9.0,6.0,260.0,22000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,22500.0,0.505535452,0.11401414499999515,0.06102733999999948,9.362040811197626E-10,22500.0,0.9875909699698247,0.9050379630912934,0.966,0.9313430906917385,0.990328135309548,1.2026431718061674,0.9651091500570167,0.9743589743589743,0.92561260210035,2.0,217.0,7.0,10.0,266.0,22500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,23000.0,0.51219707,0.11497927399999504,0.06186816499999945,9.485433769598603E-10,23000.0,0.9787264763921644,0.900710224284964,0.96,0.9197161161868366,0.9875909699698247,1.109704641350211,0.9594211808492226,0.9695817490494296,0.9125558406995532,2.0,225.0,8.0,12.0,255.0,23000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,23500.0,0.518512629,0.11584540899999504,0.06273095399999935,9.60241668710692E-10,23500.0,0.9919965478497338,0.9363438695090149,0.982,0.9633812902805806,0.9787264763921644,1.304147465437788,0.9819494133136127,0.9823321554770318,0.9606071894207487,2.0,213.0,5.0,4.0,278.0,23500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,24000.0,0.527547363,0.1187368939999948,0.06359900899999933,9.769766804844968E-10,24000.0,0.9917653278649129,0.9389208171017209,0.982,0.9639688691029049,0.9919965478497338,1.0746887966804979,0.9821783024411866,0.9768339768339769,0.9606521541123964,2.0,238.0,6.0,3.0,253.0,24000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,24500.0,0.534231264,0.11960452799999463,0.06440992799999928,9.893572510613335E-10,24500.0,0.9733618510596928,0.8913953774953574,0.96,0.9190571780094541,0.9917653278649129,1.2522522522522523,0.9599454339927024,0.960431654676259,0.9125078118025175,2.0,213.0,11.0,9.0,267.0,24500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,25000.0,0.54034774,0.12032173599999445,0.06521462299999926,1.0006867819445E-9,25000.0,0.981109118852459,0.9146645826313633,0.972,0.9439461883408071,0.9733618510596928,0.953125,0.9717530134027766,0.9631147540983607,0.9389179755671901,2.0,251.0,9.0,5.0,235.0,25000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,25500.0,0.54675459,0.1210627919999944,0.06605810499999917,1.0125541717517706E-9,25500.0,0.9854680635349781,0.9139885479666207,0.966,0.9316258566877955,0.981109118852459,1.1645021645021645,0.9659551795532959,0.966542750929368,0.9258594150846587,2.0,223.0,9.0,8.0,260.0,25500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,26000.0,0.555065884,0.12410749999999435,0.06685879399999904,1.0279491576966311E-9,26000.0,0.9826842995640576,0.8900768337104435,0.956,0.9107200831114862,0.9854680635349781,1.2935779816513762,0.9563051224790071,0.9539007092198581,0.9039623908663532,2.0,209.0,13.0,9.0,269.0,26000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,26500.0,0.560944603,0.12485657899999433,0.06766420899999886,1.0388382919732895E-9,26500.0,0.968792699590084,0.8915406108106092,0.95,0.8985982218184178,0.9826842995640576,1.2935779816513762,0.9504614287710444,0.9468085106382979,0.8907666941467435,2.0,208.0,15.0,10.0,267.0,26500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,27000.0,0.569186426,0.12787279299999438,0.06850504699999868,1.0541045969848832E-9,27000.0,0.9705208333333334,0.8763309685949388,0.944,0.8878564562640179,0.968792699590084,1.0833333333333333,0.9440688670012509,0.9423076923076923,0.8777687954729183,2.0,227.0,15.0,13.0,245.0,27000.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,27500.0,0.57691135,0.13054908999999434,0.06928544099999867,1.0684134514671234E-9,27500.0,0.9371912887292322,0.8597427971976188,0.936,0.8718030895455421,0.9705208333333334,1.1008403361344539,0.936224060624838,0.9312977099236641,0.8603617899079659,2.0,224.0,18.0,14.0,244.0,27500.0,7160.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.SineGenerator -d (generators.SineGenerator -i 2 -f 2) -p 50000 -w 25000,1,28000.0,0.582787685,0.1313926119999947,0.07002800699999862,1.079298169867446E-9,28000.0,0.9699240864642306,0.8989194252834775,0.962,0.9237584668228949,0.9371912887292322,1.1551724137931034,0.9627486544749143,0.9514925373134329,0.9171081333748831,2.0,226.0,13.0,6.0,255.0,28000.0,7160.0
