Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),train time (cpu seconds),predict time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,Classes,CM[0][0],CM[0][1],CM[1][0],CM[1][1],model training instances,model serialized size (bytes)
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,5500.0,0.205819915,0.046037354999999974,0.023794515000000172,3.9955617708878375E-10,5500.0,0.884910158562537,0.37250985916658524,0.798,0.5959353496559451,0.9094249021092831,1.0080321285140563,0.7977030658602865,0.8167330677290837,0.5754680932365305,2.0,194.0,46.0,55.0,205.0,5500.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,6000.0,0.216149515,0.04760531900000001,0.025056082000000087,4.1960892799413856E-10,6000.0,0.8911549367980903,0.3696894391008747,0.818,0.6354750841211343,0.884910158562537,0.9305019305019305,0.8176468896664935,0.8091286307053942,0.6167076167076166,2.0,214.0,46.0,45.0,195.0,6000.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,6500.0,0.226905404,0.04911027099999998,0.026188900000000022,4.4048922954334143E-10,6500.0,0.8744779248211743,0.35254593618651137,0.798,0.5959612122763785,0.8911549367980903,0.9762845849802372,0.7979947985924442,0.7975708502024291,0.5757673667205171,2.0,202.0,50.0,51.0,197.0,6500.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,7000.0,0.256886859,0.06842464299999991,0.028799684,4.988160328980948E-10,7000.0,0.838530993852459,0.3971931019146534,0.806,0.612111711826994,0.8744779248211743,0.953125,0.8062098890772189,0.819672131147541,0.5930476475876537,2.0,203.0,44.0,53.0,200.0,7000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,7500.0,0.266740127,0.07092765699999991,0.03011000899999999,5.179848699354462E-10,7500.0,0.8429326521431785,0.38760358063737954,0.818,0.6317578504370346,0.838530993852459,1.1367521367521367,0.810512670172241,0.8834586466165414,0.61839530332681,2.0,174.0,31.0,60.0,235.0,7500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,8000.0,0.276171762,0.07319588499999971,0.031450347999999996,5.363334497478272E-10,8000.0,0.8959240522540983,0.4642998949233492,0.864,0.7286772216547497,0.8429326521431785,0.953125,0.8633222500185254,0.9262295081967213,0.7160010441138084,2.0,206.0,18.0,50.0,226.0,8000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,8500.0,0.285840975,0.07497014999999967,0.03272747300000009,5.55144220780995E-10,8500.0,0.9008198846328342,0.48690963518029157,0.822,0.6422369436583483,0.8959240522540983,1.2522522522522523,0.8234720175680984,0.8093525179856115,0.6278898180029512,2.0,186.0,53.0,36.0,225.0,8500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,9000.0,0.29381233,0.07596181799999953,0.033856066000000164,5.70651928981145E-10,9000.0,0.8760781552543566,0.44947536348600314,0.792,0.5839800310414901,0.9008198846328342,0.9762845849802372,0.792016622178785,0.7935222672064778,0.5657620041753654,2.0,200.0,51.0,53.0,196.0,9000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,9500.0,0.302058339,0.07728556099999946,0.035062653000000166,5.866939571417038E-10,9500.0,0.916032,0.488421518038406,0.83,0.6599999999999999,0.8760781552543566,1.0,0.828936668268451,0.872,0.6451329378158646,2.0,197.0,32.0,53.0,218.0,9500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,10000.0,0.309881736,0.07849347199999933,0.03621475300000011,6.019138235019311E-10,10000.0,0.8929264731834882,0.47075951523353693,0.812,0.6229805393784795,0.916032,0.9011406844106464,0.8114310621839063,0.8016877637130801,0.6069412502613424,2.0,216.0,47.0,47.0,190.0,10000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,10500.0,0.318035784,0.07983426299999911,0.037404480000000136,6.177769480314518E-10,10500.0,0.8989085531497645,0.4808437408567137,0.828,0.6545907301791307,0.8929264731834882,1.145922746781116,0.8274381181412718,0.8352059925093633,0.6406685236768801,2.0,191.0,44.0,42.0,223.0,10500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,11000.0,0.325834518,0.08082278499999902,0.0386178620000002,6.329488342669273E-10,11000.0,0.8842965949820788,0.45210975596179437,0.806,0.6119130685273503,0.8989085531497645,0.9841269841269841,0.8058247691823279,0.7943548387096774,0.5956801818870785,2.0,206.0,51.0,46.0,197.0,11000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,11500.0,0.333734308,0.0820945209999989,0.03961999700000022,6.483173178136346E-10,11500.0,0.8963688093745479,0.46384245795164514,0.816,0.631297991375579,0.8842965949820788,1.145922746781116,0.8164768937399784,0.8089887640449438,0.6163886874546772,2.0,192.0,51.0,41.0,216.0,11500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,12000.0,0.35188773,0.09324738199999866,0.040925966000000306,6.836335182852213E-10,12000.0,0.8881583167618192,0.4402279656572662,0.838,0.6741858669069377,0.8963688093745479,1.1008403361344539,0.8349408234813777,0.8778625954198473,0.662089344689727,2.0,189.0,32.0,49.0,230.0,12000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,12500.0,0.367211824,0.09677315499999851,0.04649161700000037,7.134454609453676E-10,12500.0,0.837536,0.4958993579366079,0.798,0.5960000000000001,0.8881583167618192,1.0,0.7974358908401352,0.768,0.5787454120787454,2.0,207.0,58.0,43.0,192.0,12500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,13000.0,0.38209626,0.10023400299999864,0.05191112000000043,7.424020800160035E-10,13000.0,0.9101375478375046,0.5071103811504517,0.832,0.6641880546893738,0.837536,1.0576131687242798,0.8323167166864008,0.8132295719844358,0.6488745980707394,2.0,207.0,48.0,36.0,209.0,13000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,13500.0,0.393914671,0.10255137299999846,0.05546483400000038,7.653939639776943E-10,13500.0,0.9139655862344938,0.5076257308264722,0.86,0.7196186814067131,0.9101375478375046,0.9607843137254902,0.8590455073355947,0.8326530612244898,0.7077018249304051,2.0,226.0,41.0,29.0,204.0,13500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,14000.0,0.402222158,0.10389873199999825,0.05662637900000029,7.81555593245559E-10,14000.0,0.9242577030812325,0.53313292596049,0.864,0.7276295762236642,0.9139655862344938,0.9607843137254902,0.8630515298504898,0.8367346938775511,0.7160751565762004,2.0,227.0,40.0,28.0,205.0,14000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,14500.0,0.411744908,0.10525865099999818,0.0579410210000003,8.000814308557243E-10,14500.0,0.9210669482846903,0.51589423946652,0.83,0.6599238229363377,0.9242577030812325,0.9841269841269841,0.8298313513507355,0.8185483870967742,0.645272701108073,2.0,212.0,45.0,40.0,203.0,14500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,15000.0,0.42706721,0.11214459699999804,0.05918449000000031,8.29889887306425E-10,15000.0,0.8593517406962785,0.5030997836253386,0.806,0.6117515209734231,0.9210669482846903,0.9607843137254902,0.8057417004692944,0.7959183673469388,0.5953837597330368,2.0,208.0,50.0,47.0,195.0,15000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,15500.0,0.435485874,0.1133525729999978,0.06014291500000033,8.462678035762572E-10,15500.0,0.8632047525259804,0.5102381181450286,0.816,0.6322059646597904,0.8593517406962785,0.9455252918287937,0.8163102523818163,0.8353909465020576,0.6164604626143086,2.0,205.0,40.0,52.0,203.0,15500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,16000.0,0.443299554,0.11449622099999769,0.061094937000000286,8.614687661992176E-10,16000.0,0.8760504201680672,0.5058827033541676,0.826,0.6505911836524867,0.8632047525259804,1.1008403361344539,0.824309125675486,0.851145038167939,0.637405574368325,2.0,190.0,39.0,48.0,223.0,16000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,16500.0,0.451368059,0.11582299899999769,0.062154834000000235,8.771654728634487E-10,16500.0,0.8803815106669229,0.5047760406399071,0.828,0.655559115668055,0.8760504201680672,0.937984496124031,0.8276408817690653,0.8181818181818182,0.6419379258137773,2.0,216.0,44.0,42.0,198.0,16500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s (generators.HyperplaneGenerator -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 2 -k 10 -t 0.1) -d (ConceptDriftStream -s (generators.HyperplaneGenerator -i 3 -k 10 -t 0.1) -d (generators.HyperplaneGenerator -i 4 -k 10 -t 0.1) -p 25000 -w 12500 -r 4) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,17000.0,0.459348597,0.11721937699999763,0.06316884400000014,8.926910459415778E-10,17000.0,0.8884229264224773,0.5133763964300333,0.798,0.5948331193838255,0.8803815106669229,0.9083969465648855,0.797089612693535,0.7815126050420168,0.5793728564429202,2.0,213.0,52.0,49.0,186.0,17000.0,7520.0
