Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),train time (cpu seconds),predict time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,Classes,CM[0][0],CM[0][1],CM[1][0],CM[1][1],model training instances,model serialized size (bytes)
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,5500.0,0.209517234,0.04719769200000001,0.02522549099999982,4.0673374610642597E-10,5500.0,0.7745423625483306,0.2919970971635821,0.708,0.4144165824389147,0.8104954868446322,1.109704641350211,0.7070443843231012,0.7224334600760456,0.3939622641509433,2.0,164.0,73.0,73.0,190.0,5500.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,6000.0,0.22102806,0.04916269600000004,0.026738770999999783,4.2907959943016376E-10,6000.0,0.8122119815668203,0.31295994276631306,0.736,0.4716956967213114,0.7745423625483306,0.9841269841269841,0.7349357579791412,0.7016129032258065,0.45341614906832295,2.0,194.0,74.0,58.0,174.0,6000.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,6500.0,0.232957808,0.051133902999999974,0.02844068999999974,4.5223870191309193E-10,6500.0,0.7386591730228824,0.2605430079327763,0.66,0.3175431553592935,0.8122119815668203,1.127659574468085,0.6584533536616042,0.6792452830188679,0.29505582137161096,2.0,150.0,85.0,85.0,180.0,6500.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,7000.0,0.264617025,0.07051265199999994,0.03198122099999974,5.138294727520811E-10,7000.0,0.7139677507165618,0.31773206427775025,0.68,0.3615017478889652,0.7386591730228824,0.9455252918287937,0.6796897754870724,0.7283950617283951,0.33727810650887585,2.0,163.0,66.0,94.0,177.0,7000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,7500.0,0.275613057,0.07196303699999997,0.033436965999999776,5.352214764472511E-10,7500.0,0.7586632275428956,0.33727308576736736,0.698,0.39197242534548843,0.7139677507165618,1.0746887966804979,0.689724969688513,0.7799227799227799,0.37309714918350395,2.0,147.0,57.0,94.0,202.0,7500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,8000.0,0.29182323,0.08015350799999992,0.0347881239999997,5.667572232253022E-10,8000.0,0.7018942851195337,0.30384812782224463,0.666,0.3315508021390375,0.7586632275428956,1.0576131687242798,0.6657533254535319,0.6731517509727627,0.30705394190871377,2.0,160.0,84.0,83.0,173.0,8000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,8500.0,0.300818157,0.08159993199999996,0.036018787999999594,5.842562184648381E-10,8500.0,0.7852090135074579,0.3088994774222346,0.67,0.3397041874759893,0.7018942851195337,1.032520325203252,0.6697244387738259,0.6811023622047244,0.3141809290953546,2.0,162.0,81.0,84.0,173.0,8500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,9000.0,0.310076288,0.08300741799999974,0.037369862999999545,6.022672584984038E-10,9000.0,0.8116258530710558,0.37639488285005984,0.738,0.4762513993283224,0.7852090135074579,1.127659574468085,0.7388730338132167,0.720754716981132,0.45630620244408576,2.0,178.0,74.0,57.0,191.0,9000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,9500.0,0.324242445,0.08999848199999956,0.03860373699999963,6.298265165007776E-10,9500.0,0.8070567324782629,0.3779072811789094,0.732,0.46357944628588815,0.8116258530710558,0.9455252918287937,0.731751187551875,0.7242798353909465,0.4443474465298996,2.0,190.0,67.0,67.0,176.0,9500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,10000.0,0.332371146,0.09101832399999946,0.03983461699999967,6.45640330231852E-10,10000.0,0.8263715511170859,0.3926445721610915,0.742,0.48330556267623687,0.8070567324782629,1.032520325203252,0.7404082254480427,0.7795275590551181,0.4656172328086164,2.0,173.0,56.0,73.0,198.0,10000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,10500.0,0.340427081,0.09229530699999933,0.04094599799999972,6.613125828488005E-10,10500.0,0.7725336663944532,0.3332258644359808,0.686,0.3695994346471364,0.8263715511170859,1.0576131687242798,0.6813486339557883,0.7470817120622568,0.35060074847350814,2.0,151.0,65.0,92.0,192.0,10500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,11000.0,0.348919,0.09377218399999906,0.04200002599999969,6.778330115477243E-10,11000.0,0.8628202461154406,0.4034419581634118,0.772,0.5441094137407023,0.7725336663944532,0.9762845849802372,0.7720452264937412,0.7854251012145749,0.5291909142106251,2.0,192.0,53.0,61.0,194.0,11000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,11500.0,0.357339785,0.0949530329999991,0.04297163099999971,6.942150540732674E-10,11500.0,0.817707079944169,0.36030730670161903,0.708,0.4173331417716265,0.8628202461154406,0.9011406844106464,0.7089478467854632,0.7426160337552743,0.39658580413297395,2.0,178.0,61.0,85.0,176.0,11500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,12000.0,0.367468109,0.09713624199999907,0.04437829299999974,7.139189931336375E-10,12000.0,0.8355959595959596,0.3696187728295922,0.718,0.4309927360774817,0.817707079944169,1.2222222222222223,0.7154062206928736,0.7381818181818182,0.4173553719008264,2.0,156.0,72.0,69.0,203.0,12000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,12500.0,0.379479656,0.09895924799999921,0.04573799799999975,7.372866095436942E-10,12500.0,0.8402719462567018,0.3836112043043488,0.752,0.4962625934351641,0.8355959595959596,1.2123893805309736,0.7444647493766252,0.8029197080291971,0.4862446138548227,2.0,156.0,54.0,70.0,220.0,12500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,13000.0,0.39049759,0.1009304419999991,0.047113965999999737,7.587212220331031E-10,13000.0,0.8572949179671868,0.4170070587756727,0.768,0.5365561326408311,0.8402719462567018,0.9607843137254902,0.7678931331543329,0.8040816326530612,0.5199745344580615,2.0,187.0,48.0,68.0,197.0,13000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,13500.0,0.398703696,0.10198802499999905,0.04814904599999975,7.746856217251882E-10,13500.0,0.7903992699795082,0.3549931280838552,0.712,0.424110570770412,0.8572949179671868,1.0491803278688525,0.7121601864380941,0.703125,0.40441176470588225,2.0,176.0,76.0,68.0,180.0,13500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,14000.0,0.409673877,0.10601442799999902,0.04918773099999975,7.960273341255054E-10,14000.0,0.8112100103199175,0.3696049468595181,0.728,0.45752760227200195,0.7903992699795082,0.8382352941176471,0.7302945353479876,0.7675438596491229,0.4368530020703933,2.0,189.0,53.0,83.0,175.0,14000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,14500.0,0.420695495,0.10945912299999895,0.050316264999999756,8.174691135767432E-10,14500.0,0.7777039574795082,0.3446595746375646,0.718,0.43605413880267496,0.8112100103199175,0.953125,0.7181372120478571,0.7254098360655737,0.4165239726027396,2.0,182.0,67.0,74.0,177.0,14500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,15000.0,0.427985724,0.11049279399999881,0.051289769999999735,8.316517392463152E-10,15000.0,0.782085346215781,0.32770010046982423,0.688,0.3771957840945383,0.7777039574795082,0.8518518518518519,0.6896403879807936,0.717391304347826,0.35341254490190654,2.0,179.0,65.0,91.0,165.0,15000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,15500.0,0.435720855,0.11179815699999862,0.05222985399999974,8.466998903370564E-10,15500.0,0.7969632768361582,0.3211348763235724,0.684,0.36941251596424024,0.782085346215781,0.8939393939393939,0.6850281824006237,0.7161016949152542,0.34466149317634487,2.0,173.0,67.0,91.0,169.0,15500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,16000.0,0.443854994,0.11307671699999852,0.05320778999999971,8.625242833130887E-10,16000.0,0.7878531346749226,0.31853123118278026,0.698,0.4000127149623317,0.7969632768361582,0.8382352941176471,0.7006925661368345,0.7587719298245614,0.3726304855881588,2.0,176.0,55.0,96.0,173.0,16000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,16500.0,0.457065608,0.11910914099999848,0.054260775999999684,8.882245998912384E-10,16500.0,0.7007971014492753,0.2712074537086738,0.65,0.3099369085173502,0.7878531346749226,0.8518518518518519,0.650157914671245,0.7608695652173914,0.27193645990922855,2.0,150.0,55.0,120.0,175.0,16500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,17000.0,0.464955471,0.12023644499999836,0.055281624999999654,9.035737711605095E-10,17000.0,0.7796783906720481,0.3428725957406168,0.732,0.46151867806853986,0.7007971014492753,1.0661157024793388,0.7270634829364055,0.7945736434108527,0.4433720219914477,2.0,161.0,53.0,81.0,205.0,17000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,17500.0,0.473069443,0.12112815099999831,0.056476980999999545,9.193589306622741E-10,17500.0,0.8049168786700587,0.4061451032324919,0.726,0.45177193712584435,0.7796783906720481,1.0080321285140563,0.7239947421730265,0.7768924302788844,0.43160265528686576,2.0,168.0,56.0,81.0,195.0,17500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,18000.0,0.480554827,0.12229399199999834,0.057538496999999515,9.339212166021266E-10,18000.0,0.8177003081664098,0.39044303339108916,0.766,0.5339833667909378,0.8049168786700587,0.8939393939393939,0.7671385408334334,0.8220338983050848,0.515193370165746,2.0,189.0,42.0,75.0,194.0,18000.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,18500.0,0.488626611,0.12356549999999833,0.05857760899999942,9.496243023292885E-10,18500.0,0.7826330532212885,0.36668728785330396,0.712,0.4245064343377827,0.8177003081664098,0.9607843137254902,0.712041291724327,0.7387755102040816,0.4035598343221762,2.0,175.0,64.0,80.0,181.0,18500.0,7520.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 2 -i 2) -d (ConceptDriftStream -s (generators.RandomRBFGenerator -r 3 -i 3) -d (generators.RandomRBFGenerator -r 4 -i 4) -p 25000 -w 12500 -r 3) -p 25000 -w 12500 -r 2) -p 25000 -w 12500,1,19000.0,0.497228199,0.12484858099999827,0.05975803799999942,9.663580843226776E-10,19000.0,0.7864904340010272,0.36585136155236697,0.746,0.4927952969743442,0.7826330532212885,0.8939393939393939,0.7470409010611424,0.7754237288135594,0.47337407245744223,2.0,190.0,53.0,74.0,183.0,19000.0,7520.0
