Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),train time (cpu seconds),predict time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,Classes,CM[0][0],CM[0][1],CM[1][0],CM[1][1],model training instances,model serialized size (bytes)
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (generators.RandomRBFGenerator -r 2 -i 2) -p 50000 -w 25000,1,500.0,0.057697515,0.023801722,0.009978137000000007,1.12007618509233E-10,500.0,0.7024518276678829,0.2723556705414806,0.666,0.33306709265175727,0.0,0.968503937007874,0.6647594510141954,0.7195121951219512,0.2577777777777778,2.0,156.0,69.0,98.0,177.0,500.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (generators.RandomRBFGenerator -r 2 -i 2) -p 50000 -w 25000,1,1000.0,0.100969589,0.02768166499999998,0.012225263000000014,1.9601127025567822E-10,1000.0,0.7779271493502337,0.2812668831827416,0.72,0.43964137047710533,0.7024518276678829,1.032520325203252,0.7195474575225519,0.7362204724409449,0.40677966101694907,2.0,173.0,67.0,73.0,187.0,1000.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (generators.RandomRBFGenerator -r 2 -i 2) -p 50000 -w 25000,1,1500.0,0.117075217,0.030707006999999956,0.01402948599999995,2.2727696751968726E-10,1500.0,0.7468699402042354,0.27379350274390946,0.692,0.38258735987940395,0.7779271493502337,1.0920502092050208,0.6910024673019673,0.7088122605363985,0.3502109704641349,2.0,161.0,76.0,78.0,185.0,1500.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (generators.RandomRBFGenerator -r 2 -i 2) -p 50000 -w 25000,1,2000.0,0.131306538,0.03393099399999991,0.01562855799999991,2.549040910353263E-10,2000.0,0.787547018807523,0.2979092474709299,0.71,0.42018554062699937,0.7468699402042354,0.9607843137254902,0.710139225143658,0.7224489795918367,0.3926701570680628,2.0,178.0,68.0,77.0,177.0,2000.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (generators.RandomRBFGenerator -r 2 -i 2) -p 50000 -w 25000,1,2500.0,0.143155718,0.03593817899999985,0.01718987699999992,2.7790678765210837E-10,2500.0,0.7705453149001537,0.2755176939714145,0.7,0.3998847778773524,0.787547018807523,0.9841269841269841,0.6998395141903034,0.6895161290322581,0.3775933609958505,2.0,179.0,77.0,73.0,171.0,2500.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (generators.RandomRBFGenerator -r 2 -i 2) -p 50000 -w 25000,1,3000.0,0.15551168,0.038103830999999824,0.01900761199999997,3.018932951821221E-10,3000.0,0.775857654889913,0.28483932857790106,0.702,0.40420971817920076,0.7705453149001537,1.0161290322580645,0.7017916505183909,0.6785714285714286,0.38259668508287287,2.0,180.0,81.0,68.0,171.0,3000.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (generators.RandomRBFGenerator -r 2 -i 2) -p 50000 -w 25000,1,3500.0,0.166868061,0.03991024799999985,0.020619972000000025,3.239393259460727E-10,3500.0,0.7826246979565057,0.284243255667571,0.704,0.4079715826359664,0.775857654889913,0.9762845849802372,0.7040052341888136,0.7044534412955465,0.38333333333333325,2.0,178.0,73.0,75.0,174.0,3500.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (generators.RandomRBFGenerator -r 2 -i 2) -p 50000 -w 25000,1,4000.0,0.177801653,0.0420347239999998,0.022093709000000003,3.451646005817585E-10,4000.0,0.7927511085405822,0.29284495900482566,0.724,0.44828247937056215,0.7826246979565057,1.1367521367521367,0.7249445708519988,0.706766917293233,0.42499999999999993,2.0,174.0,78.0,60.0,188.0,4000.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (generators.RandomRBFGenerator -r 2 -i 2) -p 50000 -w 25000,1,4500.0,0.188280865,0.04378762099999978,0.023471885000000015,3.655077917915251E-10,4500.0,0.7732472206156417,0.2947329243183825,0.7,0.39846005774783444,0.7927511085405822,1.1367521367521367,0.6994999453257303,0.706766917293233,0.373259052924791,2.0,162.0,78.0,72.0,188.0,4500.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (generators.RandomRBFGenerator -r 2 -i 2) -p 50000 -w 25000,1,5000.0,0.200881831,0.046025150999999806,0.025209175000000087,3.89969923177527E-10,5000.0,0.8100313680302157,0.3238415747320992,0.75,0.5006710980442286,0.7732472206156417,0.968503937007874,0.7493248566954526,0.7967479674796748,0.48046550290939316,2.0,179.0,50.0,75.0,196.0,5000.0,7504.0
active.ALRandom -l trees.HoeffdingTree -b (FixedBM -b 0.5),ConceptDriftStream -s generators.RandomRBFGenerator -d (generators.RandomRBFGenerator -r 2 -i 2) -p 50000 -w 25000,1,5500.0,0.216115107,0.04833121399999978,0.026865339000000106,4.1954213208208475E-10,5500.0,0.7753864904740522,0.2902048766699443,0.718,0.4343709884467265,0.8100313680302157,1.1008403361344539,0.7167927010318155,0.7366412213740458,0.4162589386526157,2.0,166.0,69.0,72.0,193.0,5500.0,7504.0
